Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.3 (MP, M6)",,1332,96,131,08/20 →
"1.3 (MP, M6)",,1332,110,150,08/20 →
"1.3 Hybrid (MP, M6)",,1332,140,190,04/21 →
"1.3 Hybrid (MP, M6)",,1332,177,240,04/20 →
1.4 MultiAir (MP),,1368,125,170,03/17 →
1.4 MultiAir (MP),,1368,103,140,03/17 →
1.6 MultiJet CRD (MP),,1598,88,120,03/17 →
1.6 MultiJet CRD (MP),,1598,96,130,04/21 →
2.0 MultiJet CRD (MP),,1956,103,140,03/17 →
"2.0 MultiJet CRD (MP, M6)",,1956,125,170,03/17 →
