Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.3 (BA_2, BA_3, BA_4, BJ_2)",B3,1324,54,73,06/94 → 05/99
1.6,B6,1597,54,73,06/89 → 05/94
