Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 HDi 110,DV6C,1560,82,112,04/12 →
1.6i,MMC 4A92,1590,84,115,04/12 →
1.8 HDi 150,MMC 4N13,1798,110,150,04/12 →
1.8 HDi 150,MMC 4N13,1798,103,140,04/12 →
2.0i,MMC 4B11,1996,110,150,04/12 →
