Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8 (H66W),4G93,1834,84,114,09/01 → 08/07
1.8 GDI (H66W),4G93 (GDI),1834,88,120,11/99 → 08/07
2.0 GDI (H77W),4G94 (GDI),1999,95,129,09/00 → 08/07
