Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
Elektro 53 kWh,,,111,151,12/22 →
"Elektro 77,4 kWh",,,168,229,12/22 →
"Elektro 77,4 kWh AWD",,,239,325,12/22 →
