Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 TSI,DKRB,999,85,116,12/18 →
1.2 TSI,CYVB,1197,81,110,05/15 →
1.4 TSI,CZDA,1395,110,150,05/15 →
1.5 TSI,DADA,1498,110,150,08/18 →
1.6 TDI,CRKB,1598,81,110,05/15 → 05/16
1.6 TDI,DGDA,1598,85,116,05/16 →
1.8 TSI,CJSA,1798,132,179,11/15 →
2.0 TDI,"CRVA, CYKB",1968,81,110,11/15 → 07/19
2.0 TDI,DFGC,1968,85,116,02/19 →
2.0 TDI,DTRC,1968,90,122,11/20 →
2.0 TDI,DFEA,1968,110,150,05/15 →
2.0 TDI,DTSB,1968,110,150,11/20 →
2.0 TDI,DFHA,1968,140,190,11/15 → 07/19
