Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 DIG-T (C13M),HRA2DDT,1197,85,116,10/14 →
1.5 dCi (C13M),K9K,1598,81,110,10/14 →
1.6 DIG-T (C13M),MR16DDT,1618,140,190,02/15 →
