Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8 TFSI,"CABD, CJEB",1798,125,170,10/07 → 01/17
1.8 TFSI,CJED,1798,106,144,10/11 → 01/17
1.8 TFSI,CDHB,1798,118,160,05/09 → 03/12
1.8 TFSI,CJEE,1798,130,177,05/15 → 01/17
2.0 TDI,"CAGB, CJCB, CSUB",1968,100,136,09/09 → 01/17
2.0 TDI,"CAGA, CJCA",1968,105,143,09/09 → 01/17
2.0 TDI,"CJCD, CMFB, CSUA",1968,110,150,05/13 → 01/17
2.0 TDI,CNHC,1968,120,163,09/13 →
2.0 TDI,"CAHB, CGLD, CNHC",1968,120,163,08/08 → 01/17
2.0 TDI,CNHA,1968,140,190,09/13 → 01/17
2.0 TDI,CGLC,1968,130,177,11/11 → 01/17
2.0 TDI,CAHA,1968,125,170,08/08 → 03/12
2.0 TFSI,"CAEA, CAEB, CDNB",1984,132,180,06/08 → 06/14
2.0 TFSI,"CAED, CPMB",1984,162,220,05/13 → 01/17
2.0 TFSI,CNCE,1984,169,230,08/15 → 01/17
2.0 TFSI,"CDNC, CAEB",1984,155,211,06/08 → 01/17
2.0 TFSI,CNCD,1984,165,225,05/13 → 05/16
2.7 TDI,"CAMA, CGKA,",2698,140,190,06/07 → 03/12
2.7 TDI,"CAMB, CGKB",2698,120,163,06/07 → 03/12
3.0 TDI,CKVD,2967,160,218,05/15 → 01/17
3.0 TDI,CCWB,2967,155,211,04/08 → 05/10
3.0 TDI,"CDUC, CKVC",2967,180,245,10/11 → 01/17
3.0 TDI,"CAPA, CCWA",2967,176,240,06/07 → 03/12
3.0 TDI,CLAB,2967,150,204,10/11 → 01/17
3.0 TFSI (S5),"CAKA,CCBA,CGWC/XC,CREC,CTDA/UB",2995,245,333,05/09 → 01/17
3.0 TFSI,"CMUA, CRED",2995,200,272,11/11 → 01/17
3.2 FSI,CALA,3123,195,265,06/07 → 03/12
4.2 FSI (S5),CAUA,4163,260,354,06/07 → 12/12
4.2 TFSI (RS5),CFSA,4163,331,450,04/10 → 01/17
