Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 TDI (2H),"CDBA, CNFA",1968,90,122,01/10 → 10/13
2.0 TDI (2H),CNFB,1968,103,140,07/12 → 10/16
2.0 TDI (2H),CDCA,1968,120,163,01/10 → 08/12
2.0 TDI (2H),"CNEA, CSHA",1968,132,179,09/11 → 07/19
2.0 TFSI (2H),CFPA,1998,118,160,12/10 → 10/16
3.0 TDI V6 (2H),DDXC,2967,165,224,06/16 →
3.0 TDI V6 (2H),DDXB,2967,150,204,06/16 →
3.0 TDI V6 (2H),DDXA,2967,120,163,06/16 →
3.0 TDI V6 (2H),DDXE,2967,190,258,05/18 →
