Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 T2,B3154 T9,1477,95,129,06/19 →
1.5 T3,B3154 T4,1477,110,150,12/20 →
1.5 T3,B3154 T,1477,115,156,05/18 →
1.5 T3,"B 3154 T2, T7",1477,120,163,03/19 →
1.5 T4 Plug-in Hybrid,B 3154 T10,1477,95,129,06/20 →
1.5 T5 Plug-in Hybrid,B 3154 T5,1477,132,180,06/19 →
2.0 B3 Mild-Hybrid,B 420 T4,1969,120,163,01/22 →
2.0 B4 Mild-Hybrid,B 420 T6,1969,145,197,09/19 →
2.0 B5 Mild-Hybrid,"B 420 T2, T10",1969,184,250,09/19 →
2.0 D3 AWD,D4204 T16,1969,110,150,10/17 →
2.0 D3 Polestar AWD,D4204 T16,1969,118,160,12/19 →
2.0 D4 AWD,D4204 T12,1969,140,190,12/17 →
2.0 D4 Polestar AWD,D4204 T12 / T14,1969,147,200,01/19 →
"2.0 T4, T4 AWD",B4204 T31/T47,1969,140,190,05/18 →
2.0 T5 AWD,B4204 T14,1969,182,247,12/17 →
Recharge,E400V6,,160,218,11/20 →
Recharge,E400V2,,170,231,02/22 →
Recharge,,,175,238,01/23 →
Recharge,,,185,252,01/23 →
Recharge,E400V6,,300,408,06/21 →
