Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0i,CDZ (TU9M),954,33,45,05/96 → 06/03
1.0i,CDZ (TU9M),954,37,50,05/98 → 03/05
1.1 BiFuel,HDZ (TU1M),1124,44,60,07/00 → 06/03
1.1i,CDZ (TU9M),1124,40,54,05/96 → 12/99
1.1i,HFX/HDZ (TU1JP/M),1124,44,60,05/96 → 03/05
1.4i,KFW/KFX (TU3JP),1360,55,75,05/96 → 03/05
1.5 D,"VJZ (TUD5), VJX (TUD5B)",1527,42,57,09/96 → 12/03
1.5 D,VJY (TUD5),1527,40,54,09/96 → 03/05
1.6i,NFZ (TU5JP),1587,65,88,05/96 → 12/99
1.6i,NFZ (TU5JP),1587,66,90,09/99 → 03/05
1.6i,NFT (TU5JP-L4),1587,74,101,07/00 → 03/05
1.6i 16V,NFX (TU5JP4),1587,87,118,06/96 → 03/05
1.6i 16V,NFX (TU5JP4),1587,88,120,09/99 → 03/05
Electric,SA13,,20,27,11/96 → 06/03
