Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 PureTech 110,EP2DT,1199,81,110,01/15 →
1.4,EP3,1397,70,95,02/09 →
"1.6 16V, VTi 120",EP6,1598,88,120,02/09 →
1.6 BlueHDi 100,DV6FD,1560,73,99,01/15 →
1.6 HDi 110 FAP,DV6TED4,1560,80,109,02/09 →
1.6 HDi 110 FAP (A51),DV6CTED E5,1560,82,112,03/10 →
1.6 HDi 90,DV6ATED4,1560,66,90,02/09 →
1.6 HDi 90 FAP,DV6DTED,1560,68,92,03/10 →
