Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1,HDZ (TU1M),1124,44,60,05/93 → 05/01
1.4,KFW/KFX (TU3JP),1361,55,75,05/93 → 04/02
1.6,NFZ (TU5JP),1587,65,89,05/93 → 12/00
1.6,NFT (TU5JP),,72,98,10/00 → 04/02
1.8,LFZ (XU7JP),1762,74,101,05/93 → 04/02
1.8,LFY (XU7JP4),1761,81,110,03/97 → 04/02
1.8 D,A9A (XUD7),1769,43,58,09/98 → 05/01
1.8 HDI,,,66,90,10/99 →
1.9 D,DJZ (XUD9Y),1905,47,64,05/93 → 05/01
1.9 D,DJY (XUD9A),1905,50,68,06/94 → 04/02
1.9 D,DHU (XUD98SD),,55,76,03/98 → 04/02
1.9 D,WJZ (DW8),1868,51,69,09/98 → 04/02
1.9 DT,DHY (XUD9TE),1905,66,90,05/93 → 04/02
2.0,RFX (XU10J2),1998,89,121,05/93 → 04/02
2.0,RFV (XU10J4R),1998,97,132,03/97 → 04/02
2.0 HDI,,1998,81,110,10/99 →
2.0 HDI,,1998,66,90,06/99 → 04/02
2.0 S16,RFY (XU10J4Z),1998,112,152,05/93 → 05/01
2.0 S16,RFT (XU10J4),1998,110,150,06/94 → 05/01
2.0 S16,RFS (XU10J4RS),1998,120,163,03/96 → 05/01
