Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (TD),,1591,93,126,09/08 → 06/13
2.0 (TD),,1998,110,150,09/08 →
2.0 (TD),,1998,115,156,09/08 →
