Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (B1A),AR 01600,1570,79,107,01/75 → 12/84
1.8,AR 01608 X,1767,85,116,07/74 → 12/77
1.8,AR 01608,1767,89,121,10/79 → 12/84
1.8 (B2),AR 01678,1767,90,122,10/79 → 12/84
"2.0 (55G,56G)",AR 01623,1962,89,121,03/77 → 02/80
"2.0 (55F,56F,55N,56N)",AR 01713,1962,96,131,07/78 → 12/84
2.0 TD (BA),VM4HT/2,1981,60,82,10/79 → 03/83
2.4 TD (B3),VM4HT 2.4,2325,70,95,04/83 → 12/84
