Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 i.e. (AC),,1372,57,78,03/91 → 08/96
1.4 i.e. (AC),160 A1.046,1372,51,69,03/92 → 08/96
1.6,159 A3.000,1581,63,86,02/90 → 04/93
1.6 i.e. (AE),159 A3.046,1581,57,78,06/90 → 06/93
"1.6 i.e. (AE,AS,AT)",835 C1.000,1581,55,75,06/92 → 08/96
1.6 i.e. (AJ),159 B9.000,1581,66,90,06/94 → 08/96
1.6 i.e. (AJ),,1580,63,87,06/94 → 08/96
1.6 i.e. St. W. (AE),159 A3.046,1581,57,78,06/90 → 08/96
1.8 i.e. (AN),,1756,81,110,03/90 → 08/96
1.8 i.e. (AN),159 A4.046,1756,77,105,03/92 → 08/96
1.8 i.e. (AV),835 C2.000,1756,76,103,09/93 → 08/96
1.8 i.e. (AZ),835 C4.000,1756,66,90,09/93 → 08/96
"1.8 i.e. (BY,AX)",836 A5.000,1756,74,101,10/94 → 08/96
"1.9 D (CU,AU)",160 A7.000,1929,48,65,07/93 → 08/96
"1.9 TD (CU,AU)",160 A6.000,1929,66,90,05/90 → 08/96
1.9 TD (AQ),,1929,48,65,07/91 → 08/96
1.9 TD (AQ),160 B6.046,1929,59,80,07/92 → 08/96
2.0 i.e. (AP),159 A6.046,1995,83,113,10/90 → 08/96
2.0 i.e. 4x4 St.W. (AP),159 A6.046,1995,83,113,03/92 → 03/95
