Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 51,,1172,25,34,01/51 → 08/53
1.3,JAC,1297,40,54,01/70 → 02/76
1.3,JAC,1297,40,55,05/75 → 05/79
1.3,JCC,1294,43,58,07/79 → 07/82
1.3 Turnier,JAC,1297,43,58,05/75 → 05/79
"1.3 L,S,GL,GHIA (CBTS)",,1285,40,54,09/76 → 03/79
1.6,,1576,65,88,08/70 → 02/76
1.6,LAD,1593,50,68,01/74 → 05/79
1.6,LCJ,1593,53,72,01/70 → 05/79
1.6,LAD,1593,51,70,07/79 → 07/82
1.6,LCJ,1593,54,73,07/79 → 07/82
1.6,,1593,68,92,07/79 → 07/82
2.0,NYR,1999,66,90,05/75 → 05/79
2.0,NER,1993,74,100,07/79 → 07/82
2.0,NWR,1999,66,90,07/79 → 07/82
2.0 V6,,1981,66,90,08/70 → 02/76
2.3,YYF,2294,79,107,05/75 → 05/79
2.3,YYR,2294,84,114,07/79 → 07/82
