Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 e-THP 130,EB2DTS,1199,96,131,01/15 → 08/16
1.6 BlueHDi 120,DV6FC,1560,88,120,07/14 → 08/16
1.6 HDi,DV6TED4,1560,80,109,06/09 → 08/16
"1.6 HDi 115 FAP, BlueHDi 115","DV6CTED, DV6FC",1560,85,115,10/12 → 08/16
1.6 HDi FAP,DV6CTED,1560,82,112,01/10 → 08/16
1.6 THP,EP6FDT,1598,121,165,05/14 → 08/16
1.6 THP,EP6CDT,1598,115,155,06/09 → 08/16
1.6 THP,"EP6DT, EP6CDTM",1598,110,150,06/09 → 08/16
1.6 VTI,EP6,1598,88,120,06/09 → 08/16
2.0 HDi,DW10CTED4,1998,120,165,06/09 → 08/16
2.0 HDi Hybrid4,DW10CTED4,1997,147,200,02/11 → 08/16
"2.0 HDi, BlueHDi 150","DW10CTED4, DW10FD",1998,110,150,06/09 → 08/16
