Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.4 Carrera (996),M 96.01S/ M96.02S,3387,235,320,06/99 → 08/05
3.4 Carrera (996),M 96.01/ 02/ 04,3387,221,300,06/97 → 09/01
3.6 Carrera (996),M 96 Powerkit,3600,254,345,05/02 → 08/05
3.6 Carrera (996),M 96.03,3600,235,320,09/01 → 08/05
3.6 Carrera (996),M 96.03S,3600,254,345,05/03 → 08/05
3.6 GT2 (996),M 96.70S,3600,340,462,02/01 → 10/03
3.6 GT2 (996),M 96.70SL,3600,355,483,10/03 → 08/05
3.6 GT3 (996),M 96.79,3598,280,381,02/03 → 08/05
3.6 GT3 (996),M 96.76,3598,265,360,03/99 → 03/03
3.6 Turbo (996),M 96.70,3600,309,420,03/00 → 08/05
3.6 Turbo S (996),M 96.70E / Powerkit,3600,331,450,01/03 → 05/06
