Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (1170),810-02,1289,37,50,07/75 → 04/80
"1.3 L,TL (1170)",810-02/97,1280,40,54,10/69 → 08/80
"1.3 S,TS (1177,1337)",810-06,1280,44,60,08/72 → 08/80
1.4,,1397,49,67,08/76 → 05/79
1.5 D,Sava,,28,38,
1.6 Gordini,82120,1565,83,113,08/70 → 12/74
