Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 TCE 140 EDC,,1332,103,140,09/20 →
1.3 TCE 160 EDC,,1332,116,158,03/21 →
1.3 TCe 150,,1332,110,150,08/19 →
1.5 E-TECH 145,,1598,105,143,03/21 →
1.6,,1598,84,114,08/19 →
