Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
5.0L (S 500),M 113.960,4966,220,299,10/98 → 12/03
S 280 (W220),M 112,2799,150,204,10/98 → 11/02
S 320 (W220),M 112,3199,165,224,10/98 → 11/02
S 320 CDI (W220),OM 613,3226,145,197,07/99 → 09/02
S 320 CDI (W220.025/125),OM 648.960,3222,150,204,10/02 → 10/05
S 350 (W220),M 112.972/975,3724,180,245,10/02 → 10/05
S 400 CDI (W220),OM 628,3996,184,250,07/00 → 10/05
S 400 CDI (W220),OM 628,3996,191,260,07/03 → 10/05
S 430 (W220.083/183),M 113.948,4266,205,279,10/98 → 10/05
S 500 (W220.084/184),M 113.966,4966,225,306,10/98 → 10/05
S 55 AMG (W220.075),M 113.986,5439,265,360,04/99 → 11/02
S 55 AMG (W220.074/174),M 113.991,5439,367,500,10/02 → 10/05
S 600 (W220),M 137,5786,270,368,02/00 → 11/02
S 600 (W220),M 275.950,5513,367,500,10/02 → 10/05
S 63 AMG (W220),M 137,6258,326,445,09/01 → 11/02
S 65 AMG (W220),M 275.980,5980,450,612,12/03 → 10/05
