Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 TSI (5N),CAXA,1390,90,122,08/10 → 07/18
1.4 TSI (5N),CZDB,1395,92,125,05/15 → 07/18
1.4 TSI (5N),"BWK, CAVA, CTHA",1390,110,150,11/07 → 07/18
1.4 TSI (5N),CZDA,1395,110,150,05/15 → 07/18
1.4 TSI (5N),"CAVD, CTHD",1390,118,160,06/11 → 07/18
2.0 TDI (5N),"CFFD, CLCA, CUVE",1968,81,110,05/10 → 07/18
2.0 TDI (5N),"CBAA, CFFA",1968,100,136,11/07 → 07/18
2.0 TDI (5N),"CBAB, CFFB, CLJA",1968,103,140,11/07 → 07/18
2.0 TDI (5N),CBBA,1968,120,163,03/08 → 08/09
2.0 TDI (5N),CUVC,1968,110,150,05/15 → 07/18
2.0 TDI (5N),"CBBB, CFGB",1968,125,170,02/08 → 07/18
2.0 TDI (5N),CFGC,1968,130,177,11/12 → 07/18
2.0 TDI (5N),CUWA,1968,135,184,05/15 → 07/18
2.0 TSI (5N),"CAWA, CCTB, CCZC",1984,125,170,01/08 → 07/18
2.0 TSI (5N),CCZD,1984,132,180,06/11 → 07/18
2.0 TSI (5N),"CAWB, CCTA, CCZA",1984,147,200,11/07 → 07/18
2.0 TSI (5N),CCZB,1984,155,211,06/11 → 07/18
