Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 TSI,"CZDA, CZEA",1395,110,150,06/17 →
1.4 TSI E100 Flex,CWLA,1395,110,150,07/17 →
1.5 TSI,"DADA, DPCA",1498,110,150,09/18 →
2.0 TDI,CUAA,1968,176,239,06/17 → 09/20
2.0 TDI,"DBGC, DFGA, DTSA, DTSB",1968,110,150,06/17 →
2.0 TDI,DFHA,1968,140,190,06/17 → 07/21
2.0 TDI,DTUA,1968,147,200,06/20 →
2.0 TSI,"CXDA, DNJA",1984,162,220,07/17 →
2.0 TSI,DGVA,1984,132,180,06/17 →
2.0 TSI,DGUA,1984,137,186,06/17 →
2.0 TSI,DKTA,1984,169,230,09/18 →
2.0 TSI,DNPA,1984,180,245,09/20 →
2.0 TSI,"DNLA, DNNA",1984,140,190,09/18 →
