Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.1 TD (XJ),J8S,2068,64,87,01/88 → 11/01
2.1 TD (XJ),J8S,2068,59,80,06/89 → 03/92
2.5 TD (XJ),,2500,85,116,01/88 → 11/01
2.5 TD (XJ),"M51, M52",2469,89,121,10/95 → 11/01
2.5i (XJ),EPE,2469,90,122,12/91 → 11/01
2.5i (XJ),,2464,87,118,11/96 → 11/01
4.0 (XJ),M400L,3956,131,178,10/86 → 09/90
4.0i (XJ),ERH,3964,136,185,01/88 → 11/01
4.0i (XJ),,3964,126,171,01/88 → 11/01
4.0i (XJ),MX,3964,135,184,12/91 → 11/01
4.0i (XJ),,3964,131,178,01/95 → 11/01
