Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 (S2),907,1969,119,162,04/75 → 12/79
2.2 (S3),912,2172,119,162,05/80 → 08/86
2.2 Turbo (S2),910,2174,157,214,03/80 → 08/88
2.2 Turbo,910S,2174,197,268,03/80 → 08/88
