Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 TDI (2E/2F),CKTB,1968,80,109,06/11 → 12/16
2.0 TDI (2E/2F),CSLB,1968,84,114,11/13 → 12/16
2.0 TDI (2E/2F),CKTC,1968,100,136,06/11 → 12/16
2.0 TDI (2E/2F),CSLC,1968,103,140,11/15 → 12/16
2.0 TDI (2E/2F),CKUC,1968,105,142,10/11 → 12/16
2.0 TDI (2E/2F),"CKUB, CSNA",1968,120,163,06/11 → 12/16
2.5 TDI (2E),"BJJ, CEBA",2461,65,88,04/06 → 07/11
2.5 TDI (2E),"BJK, CEBB",2461,80,109,04/06 → 05/13
2.5 TDI (2E),"BJL, CECA",2461,100,136,04/06 → 05/13
2.5 TDI (2E),"BJM, CECB",2461,120,163,04/06 → 07/11
