Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 (JC31),L20A,1998,71,97,01/81 → 01/84
2.0 (HLC230),L20A,1998,71,97,03/77 → 05/83
2.0 D,SD20,,,,03/77 → 05/83
2.4 (JC31),L24,2393,88,120,09/83 → 12/85
2.4 (JC32),L24S,2393,94,128,01/85 → 12/87
2.4 (JC31),L24,2393,83,113,01/81 → 01/84
2.4 (C31),L24S,2393,88,120,01/80 → 12/82
2.4 (HLC230),L24,2393,83,113,12/77 → 05/83
2.8 D (JC31),LD28,2792,62,84,01/81 → 10/85
2.8 D (JC32),LD28,2792,62,84,01/85 → 12/87
2.8 D (JC32),RD28,2826,66,90,01/85 → 12/89
