Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 CDTI,A13DTC,1248,55,75,05/10 → 10/13
1.3 CDTI,A13DTE,1248,70,95,05/10 → 11/14
1.4,"A14XER, B14XER",1398,74,100,05/10 → 03/17
1.4,"A14NEL, B14NEL",1398,88,120,05/10 → 03/17
1.4,"A14NET, B14NET",1398,103,140,05/10 → 03/17
1.4 LPG,"A14NEL, B14NEL",1398,88,120,06/11 → 03/17
1.6 CDTI,B16DTC,1598,70,95,04/14 → 01/17
1.6 CDTI,B16DTL,1598,81,110,04/14 → 03/17
1.6 CDTI,B16DTH,1598,100,136,04/13 → 01/17
1.7 CDTI,A17DT,1686,74,100,05/10 → 01/17
1.7 CDTI,"A17DTC, A17DTI",1686,81,110,05/10 → 06/15
1.7 CDTI,A17DTS,1686,96,130,05/10 → 10/13
