Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
307 D (602/T1),OM 615.944,1988,53,72,08/77 → 10/85
307 D (602/T1),OM 616.934,2398,53,72,05/77 → 08/82
307 D (602/T1),OM 616,2376,48,65,04/77 → 01/83
307 D (602/T1),OM 616.937/939,2398,53,72,09/82 → 01/90
308 (602/T1),"M 115.955, 972",2300,62,84,05/77 → 08/82
308 D (602/T1),OM 601.940,2299,58,79,10/88 → 02/96
308 D (602/T1),OM 601.940,2299,51,70,10/88 → 02/96
308 D (602/T1),OM 601.940,2299,60,82,11/88 → 02/96
309 D (602/T1),OM 617.913,2998,48,65,09/82 → 01/89
309 D (602/T1),OM 617.913,2938,65,88,10/82 → 01/90
310 (602/T1),M 102.942/945,2299,65,88,08/82 → 02/96
310 D (602/T1),OM 602.940,2874,62,84,10/88 → 02/96
310 D (602/T1),OM 602.940,2874,72,98,06/90 → 02/96
310 D (602/T1),OM 602.940,2874,70,95,11/88 → 02/96
319 D,OM 636,1767,34,47,01/60 → 12/71
L 306,Austin-A 60,1620,40,54,01/72 → 02/73
L 306 DG,OM 615,1988,44,60,03/73 → 07/77
"L 306, D",OM 615,1988,40,55,01/71 → 02/73
L 307,Austin-A 70,1790,51,70,03/73 → 07/77
L 319 D,OM 621 (621 II),1990,37,50,08/61 → 08/63
