Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.0L 24V (JS),G6CT-G,2972,134,182,10/99 → 03/09
3.8 GDi,,3778,246,334,03/09 →
3.8 V6,,3778,213,290,09/08 →
4.5,,,195,265,10/99 → 09/03
4.6 V8,,4627,283,385,05/11 →
4.6 V8,G8AA,4627,311,423,04/11 →
4.6 V8,,4627,274,373,03/09 →
5.0 GDi,G8BE,5038,316,430,03/09 →
