Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 VVT-i 110,(EB2ADT),1199,81,110,10/19 →
1.2 VVT-i 130,(EB2ADTS),1199,96,131,10/19 →
1.5 D-4D,5WZ-TV (DV5RUCd),1499,75,102,06/18 →
1.5 D-4D,5WZ-HV (DV5RUC),1499,88,120,08/18 →
1.5D-4D 100,(DV5RD),1499,75,102,10/19 →
1.5D-4D 130,(DV5RC),1499,96,131,10/19 →
1.5D-4D 75,(DV5RE),1499,55,75,10/19 →
1.6 D 115,3WZ-HV (DV6FCU),1560,85,116,08/16 →
1.6 D 95,3WZ-TV (DV6FDU),1560,70,95,08/16 →
1.6 D-4D 92,DV6DR,1560,68,92,01/22 →
2.0 D 120,4WZ-FTV ((DW10FE),1997,90,122,08/16 →
2.0 D 150,4WZ-FTV (DW10FD),1997,110,150,08/16 →
2.0 D 180,4WZ-FHV (DW10FC),1997,130,177,08/16 →
2.0 D4d,4WZ-FTV ((DW10...),1997,106,144,08/21 →
Electric,ZKX (ZK01),,100,136,01/21 →
