Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.9 (971),"MDG.PA, CSZB",2894,243,330,09/16 →
2.9 4 E-Hybrid (971),MDG.PA / MCX.TA,2894,340,462,09/16 →
2.9 4S E-Hybrid (971),MDG.PA,2894,412,560,08/20 →
2.9 4S V6 (971),MCS.ZA,2894,324,440,11/16 →
3.0 (971),MCX.TA,2995,243,330,11/16 →
4.0 4S Diesel V8 (971),"MDB.UB, MDB.UC",3956,310,422,11/16 →
4.0 GTS (971),CVDD,3996,338,460,10/18 →
4.0 GTS (971),CVDE,3996,353,480,08/20 →
4.0 Turbo S (971),,3996,463,630,08/20 →
4.0 Turbo S E-Hybrid (971),MCV.DA,3996,500,680,05/20 →
4.0 Turbo S E-Hybrid (971),MCV.DA,3996,515,700,05/20 →
4.0 Turbo V8 (971),MCV.DA,3996,404,550,11/16 →
