Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0,,998,48,65,11/12 →
1.0,,998,59,80,11/12 →
1.0 EcoBoost,10FDOX (Fox),998,74,100,11/12 →
1.0 EcoBoost,10FDOX (Fox),998,92,125,11/12 →
1.0 EcoBoost Sport,10FDOX (Fox),998,103,140,05/14 →
1.25,,1242,44,60,10/08 → 12/12
1.25,"SNJA, SNJB, SNJC, SNJD",1242,60,82,10/08 →
1.4,,1388,71,96,09/08 → 12/12
1.4 LPG,,1388,68,92,05/09 →
1.4 TDCi,,1399,50,68,10/08 →
1.4 TDCi,,1399,51,70,09/10 →
1.5 TDCi,15DSOX,1498,55,75,11/12 →
1.5 TDCi,15DSOX,1499,70,95,05/15 →
1.6,ZH16FCDB,1596,70,95,06/08 → 12/11
1.6 Ti-VCT,Zetec,1596,77,105,11/12 →
1.6 ST EcoBoost,,1596,134,182,02/13 →
1.6 ST200 EcoBoost,,1596,147,200,05/16 →
1.6 TDCi,,1560,55,75,10/08 →
1.6 TDCi,,1560,66,90,10/08 → 03/10
1.6 TDCi,,1560,70,95,04/10 →
1.6 TI-VCT (Durcatec),,1596,62,84,11/12 →
1.6 Ti-VCT,,1596,88,120,10/08 → 12/12
1.6 Ti-VCT Sport S,,1596,99,134,02/11 →
