Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3,,1296,43,59,01/77 → 12/81
1.5 (HL),,1293,53,72,01/77 → 12/81
2.0 Sprint,,1998,95,129,06/73 → 12/81
