Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,,1585,65,88,05/77 → 09/82
1.6,132 C.000,1585,72,98,05/77 → 12/82
"1.6 GL,GLS",132 C6.000,1577,66,90,05/76 → 01/79
"1.6 GL,GLS",132 C.000,1585,72,98,10/72 → 01/79
1.7 (A1),132 B1.000,1739,82,112,11/75 → 01/79
1.7 Special (A1),,1739,77,105,10/72 → 01/79
1.8 GLS (A1),,1739,79,107,02/74 → 01/79
2.0,132 C2.000,1995,82,112,05/77 → 06/81
2.0 D,,1995,44,60,07/78 → 07/82
2.0 GLS,132 C2.000,1995,84,115,01/76 → 12/76
2.0 i.e.,132 C3.000,1995,90,122,01/80 → 12/82
2.5 D,8144.61,2445,53,72,07/78 → 07/82
