Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.1 TC,GTC (B/C/S371)",C1E 720,1100,35,48,03/83 → 07/89
1.2 (B/C/S37S),C1G 710,1228,40,55,10/84 → 07/89
"1.4 (B/C/S372,B/C37A)",C2J 730,1387,44,60,03/83 → 07/89
"1.4 (B/C/S373,B/C37R)",C2J 768,1387,49,67,03/83 → 07/89
"1.4 (B/C/S373,B/C37R)",C2J 757/768,1387,50,68,03/83 → 07/89
"1.4 TSE (B/C/S373,B/C37R)",C2J 755,1387,53,72,05/83 → 07/89
1.4 Turbo (B/C375),C1J 764,1387,77,105,09/83 → 07/89
1.4 Turbo (B/C375),C1J 782,1387,85,115,06/85 → 07/89
"1.6 TD,GTD (B/C/S374)",F8M 730,1585,40,55,08/83 → 07/89
1.7 (B/C37E),F3N 708,1721,69,94,06/87 → 12/88
1.7 GTX (B/C37F),F3N 718,1709,55,75,10/84 → 07/89
"1.7 GTX,TXE (B/C376)",F2N 704,1709,59,80,10/83 → 07/89
"1.7 TX,GTX (B/C37L)",F2N 730,1709,54,73,10/86 → 07/89
1.7 TXE (B/C37N),F2N 798,1709,65,88,10/86 → 07/89
1.7 TXE (B/C37D),F2N 742,1709,64,87,06/87 → 07/89
