Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (W414),M 166,1598,60,82,09/01 → 09/05
1.6 (W414),M 166,1598,75,102,09/01 → 09/05
1.6 CDI (W414),OM 668,1689,55,75,09/01 → 09/05
1.7 CDI (W414),OM 668,1689,66,90,09/01 → 09/05
1.9 (W414),M 166,1898,92,125,09/01 → 09/05
