Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
E 200 (W/S210),M 111.942,1998,100,136,06/95 → 07/00
E 200 (Kompressor) (W/S210),M 111,1998,120,163,06/00 → 06/03
E 200 CDI (W210),OM 611,2151,75,102,07/98 → 07/99
E 200 CDI (W210),OM 611,2148,85,115,07/99 → 06/03
E 200 D (W210),OM 604.917,1997,65,88,01/96 → 04/02
E 200 Kompressor (W210),M 111,1998,137,186,06/97 → 06/00
E 220 CDI (W/S210),OM 611.960,2151,92,125,07/98 → 06/99
E 220 CDI (W/S210),OM 611.961,2151,105,143,06/99 → 06/03
E 220 D (W210),OM 604.912,2155,70,95,06/95 → 07/99
E 220 D (W210),OM 604.912,2155,55,75,05/96 → 04/02
E 230 (W/S210),M 111.970,2295,110,150,06/95 → 09/97
E 240 (W/S210),M 112,2398,125,170,06/97 → 06/03
E 250 D (W/S210),OM 605.912,2497,83,113,06/95 → 09/98
E 250 TD (W/S210),OM 605,2497,110,150,06/97 → 09/98
E 270 CDI (W/S210),OM 612,2688,125,170,06/99 → 06/03
E 280 (W/S210),M 104.945,2799,142,193,01/96 → 02/97
E 280 (V6) (W/S210),M 112.921,2799,150,204,12/96 → 06/03
E 290 TD (W/S210),OM 602.982,2874,95,129,03/96 → 07/99
E 300 D (W/S210),OM 606.912,2996,100,136,06/95 → 07/99
E 300 TD (W/S210),OM 606.962,2996,130,177,12/96 → 07/99
E 320 (W/S210),M 104.995,3199,162,220,06/95 → 02/97
E 320 (V6) (W/S210),M 112.941,3199,165,224,12/96 → 06/03
E 320 4-Matic V6 (W/S210),M 112.941,3199,165,224,12/96 → 06/03
E 320 CDI (W/S210),OM 613.961,3226,145,197,06/99 → 06/03
E 36 AMG (W210),M 104.992 (AMG 3.6),3606,200,272,02/96 → 05/02
E 420 (W/S210),M 119.975,4196,205,279,01/96 → 07/97
E 430 (W/S210),M 113.940,4266,205,279,06/97 → 06/03
E 50 AMG (W210),M 119,4973,255,347,02/96 → 09/97
E 55 AMG (W/S210),M 113.980,5439,260,354,08/97 → 06/03
