Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2,12 SC,1196,40,55,09/84 → 07/86
1.3 N,13 NB,1297,44,60,09/84 → 08/91
1.3 S,13 S (55KW),1297,55,75,09/84 → 08/87
1.3 S,13 S (55KW),1297,55,75,03/87 → 02/93
1.3i (KAT),C 13 N,1297,44,60,09/85 → 08/91
1.4 S,14 NV,1389,55,75,01/90 → 08/91
1.4 S,C 14 SE,1389,60,82,09/89 → 08/91
1.4i,C 14 NZ,1389,44,60,01/90 → 08/91
1.5 TD,15DTR/TC4EC1,1487,53,72,08/88 → 10/91
1.6 D,16 DA,1598,40,54,09/84 → 01/89
1.6 S,16 SH,1598,66,90,09/84 → 06/93
1.6 S,16 SV,1598,60,82,09/86 → 08/91
1.6i (KAT),C 16 NZ,1598,55,75,10/87 → 02/93
1.6i,E 16 NZ,1598,55,75,09/86 → 02/93
1.6i,16 SV,1598,60,82,07/89 → 02/93
1.6i (KAT),C 16 NZ,1598,55,75,09/86 → 08/91
1.7 D,17 DR,1700,44,60,07/92 → 07/94
1.7 D,17 D,1688,42,57,02/89 → 08/91
1.8 E,18 E,1796,84,114,09/87 → 08/90
1.8 E,C 18 NE,1796,74,100,10/85 → 08/86
1.8 GSI,18 E,1796,85,115,09/84 → 08/86
1.8 GTE,,1796,85,115,09/87 → 08/90
1.8 S,E 18 NV,1796,62,84,09/87 → 08/91
1.8i,C 18 NZ,1796,66,90,06/85 → 08/91
2.0 GSI,20 NE,1998,85,115,09/86 → 08/91
2.0 GSI (KAT),,1998,85,116,09/86 → 08/91
2.0 GSI,20 SEH,1998,95,129,09/86 → 08/91
2.0 GSI 16V,20 XE,1998,115,156,12/87 → 08/91
2.0 GSI 16V (KAT),,1998,110,150,03/88 → 08/91
2.0 GSI 16V,C 20 XE,1998,110,150,03/88 → 08/91
2.0i,20 NE,1998,85,115,10/86 → 02/93
2.0i (KAT),C 20 NE,1998,85,116,10/86 → 02/93
