Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.3 dCi 100,M9T670/676/690/692,2298,74,100,04/10 →
2.3 dCi 110,M9T Euro 5/6,2298,81,110,08/14 →
2.3 dCi 125,M9T676/686/690/692/696/698,2298,92,125,04/10 →
2.3 dCi 130,M9T Euro 5/6,2298,96,130,03/12 →
2.3 dCi 150,M9T678/680/686/694/696/698,2298,107,146,04/10 →
2.3 dCi 150,M9T880,2299,110,150,01/13 →
2.3 dCi 180,M9T Euro 6,2298,132,179,01/19 →
2.3 dCi Twin-Turbo 135,M9T Euro 5,2298,100,136,08/14 →
2.3 dCi Twin-Turbo 145,M9T Euro 6,2298,107,145,08/15 →
2.3 dCi Twin-Turbo 165,M9T Euro 5/6,2298,120,163,08/14 →
2.3 dCi Twin-Turbo 170,M9T Euro 6,2298,125,170,08/15 →
Z.E.,5AQ,,57,77,04/18 →
