Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1 (L421),C1E 720,1100,35,48,09/81 → 10/87
1.3,C1G 710,1228,40,54,09/85 → 12/86
1.4 (L423),C2J 755,1387,53,72,09/81 → 12/89
1.4 (L42A),C2J 730,1387,44,60,12/81 → 12/89
"1.4 (L423,L42C)",C2J 768,1387,49,67,09/85 → 12/89
"1.4 Automatik (L42R,L423)",C2J 757,1387,50,68,09/81 → 12/89
1.4 Turbo (L425),C1J 764,1397,77,105,04/84 → 12/86
1.4 Turbo,"CIJ 760, CIJ 764",1397,85,116,12/86 → 12/89
"1.6 TD,GTD (L424)",F8M 730,1585,40,55,10/82 → 12/89
1.7 (L42N),F2N 798,1721,65,88,10/86 → 12/88
"1.7 (L42L,L42F)",F2N 730,1709,54,73,10/86 → 12/89
"1.7 (L42L,L42F)",F3N 718,1709,55,75,10/86 → 12/89
1.7 (L42E),F3N 708,1721,69,94,06/87 → 12/88
1.7 TXE (L426),F2N 704,1709,59,80,09/84 → 06/87
