Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.5 Estate (Mk.I),,2498,99,134,01/68 → 12/75
2.5 Estate/Sedan,,2498,90,122,10/68 → 10/74
2.5 Sedan (Mk.I),,2498,99,134,01/68 → 12/75
