Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 EcoTSI (KJ),"CHZL, DKLA, DLAC",999,70,95,09/17 →
1.0 EcoTSI (KJ),"CHZJ, DKJA",999,85,116,09/17 →
1.0 TGi (KJ),DBYA,999,66,90,11/18 →
1.0 TSI,DLAA,999,81,110,06/20 →
1.5 TSI (KJ),"DADA, DPCA, DXDB",1498,110,150,11/17 →
1.6 MPI (KJ),CWVA,1598,81,110,11/17 →
1.6 TDI (KJ),DGTD,1598,70,95,11/17 →
1.6 TDI (KJ),DGTA,1598,85,115,12/17 →
