Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
114 d (F20/F21),B37D15A,1496,70,95,06/15 →
114 d (F20/F21),N47D16A,1598,70,95,10/12 → 06/15
114i (F20/F21),N13B16,1598,75,102,06/12 → 02/15
116 d (F20/F21),"N47D20C, N47D16A",1995,85,116,09/11 → 02/15
116 d (F20/F21),B37D15,1496,85,116,02/15 →
116i (F20/F21),N13B16,1598,100,136,09/11 → 02/15
116i (F20/F21),B38B15A,1499,80,109,02/15 →
118 d (F20/F21),N47D20C,1995,105,143,09/11 → 02/15
118 d (F20/F21),B47D20,1995,110,150,02/15 →
118i (F20/F21),N13B16A,1598,100,136,02/15 → 06/15
118i (F20/F21),B38B15A,1499,100,136,07/15 →
118i (F20/F21),N13B16,1598,125,170,09/11 → 02/15
120 d (F20/F21),N47D20C,1995,135,184,09/11 → 02/15
120 d (F20/F21),B47D20,1995,140,190,02/15 →
120 d (F20/F21),B47D20A,1995,151,205,03/15 →
120 d (F20/F21),N47D20C,1995,120,163,09/11 →
120i (F20/F21),B48B20A,1998,135,184,06/16 →
120i (F20/F21),N13B16A,1598,130,177,02/15 → 06/16
125 d (F20/F21),N47D20D,1995,155,211,03/12 →
125 d (F20/F21),N47D20D,1995,160,218,03/12 → 02/15
125 d (F20/F21),B47D20B,1995,165,224,02/15 →
125i (F20/F21),N20B20A,1997,160,218,03/12 → 12/19
125i (F20/F21),B48B20B,1998,165,224,06/16 →
M135i (F20/F21),N55B30A,2979,235,320,06/12 → 02/15
M135i (F20/F21),N55B30A,2979,240,326,02/15 → 06/16
M140i (F20/F21),B58B30A,2998,250,340,06/16 →
