Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 PureTech 130,EB2ADTS,1199,96,130,01/18 →
1.2 VTi,EB2,1199,60,82,03/13 → 12/18
1.2 e-THP 110,EB2DT,1199,81,110,12/14 →
1.2 e-THP 130,EB2DTS,1199,96,130,12/14 →
1.4 e-HDi 70 FAP,DV4C,1398,50,68,03/13 →
1.5 BlueHDI 100,YHY (DV5RD),1499,75,102,05/18 →
1.5 BlueHDI 120,YHX (DV5RC),1499,88,120,05/18 →
1.6 VTi 120,EP6C,1598,88,120,03/13 →
1.6 BlueHDi 100,DV6FD,1560,73,99,12/14 →
1.6 BlueHDi 115,DV6FC,1560,85,116,12/14 →
1.6 BlueHDi 120,DV6FC,1560,88,120,12/14 →
1.6 BlueHDi 75,BHW (DV6FE),1560,55,75,01/15 →
1.6 e-HDi 115 FAP,DV6C,1560,84,114,03/13 →
1.6 e-HDi 90 FAP,DV6DTED,1560,68,92,03/13 →
