Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
X 220d (W470.210/211),OM 699.300,2298,120,163,10/17 →
X 250d (W470.230/231),OM 699.301,2298,140,190,10/17 →
X 350d 4Matic (W470.252),OM 642.889,2987,190,258,04/18 →
