Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 S,12 S,1196,44,60,02/82 → 08/84
1.3 S,13 S (55KW),1297,55,75,09/79 → 08/84
1.6 D,16 D,1598,40,54,03/82 → 08/84
1.6 S,16 SH,1598,66,90,02/82 → 08/84
1.8 GTE,18 E,1796,85,115,05/83 → 08/84
