Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.1,5N2,2128,85,116,06/80 → 12/83
2.3 TD,XD2S,2288,59,80,08/81 → 12/87
2.6,9L6,2645,122,166,08/81 → 10/83
