Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 TSI,CHZD,999,85,116,05/15 →
1.0 TSI,CHZC,999,81,110,11/17 →
1.0 TSI,CHZK,999,63,86,11/17 →
1.2 TSI,CYVB,1198,81,110,04/14 →
1.2 TSI,CYVA,1197,63,86,05/14 →
1.4 TSI,CZCA,1395,92,125,04/14 →
1.4 TSI,CZDA,1395,110,150,02/14 →
1.4 TSI MultiFuel,CPVB,1395,92,125,04/14 →
1.5 TSI,DACA,1498,96,131,05/17 →
1.5 TSI,DADA,1498,110,150,05/17 →
1.6,CWVA,1598,81,110,05/14 →
1.6 TDI,DDYA,1598,85,116,11/16 →
1.6 TDI,CRKB,1598,81,110,02/14 →
1.6 TDI,CRKA,1598,66,90,02/14 →
2.0 TDI,CRLB,1968,110,150,02/14 →
2.0 TDI,"CRLD, CRVA, DCYP",1968,81,110,05/14 → 11/17
