Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1i,HFZ / HFX (TU1JP),1124,44,60,08/98 → 02/07
1.4 HDI,DV4TD,1398,50,68,09/01 → 03/09
1.4 HDI 16V,DV4TED4,1398,68,92,09/03 →
1.4i,TU3JP/TU3A,1360,55,75,08/98 → 09/07
1.4i 16V,KFU (ET3J4),1360,65,88,09/03 → 02/08
1.6 16V,NFU (TU5JP4),1587,80,109,10/00 → 04/09
1.6 HDI 110 / FAP 110,DV6TED4,1560,80,109,04/04 → 02/07
1.6i,NFZ (TU5JP),1587,66,90,08/98 → 12/00
1.8 HDI,,,66,90,10/99 →
1.9 D,WJZ (DW8),1868,51,70,08/98 → 12/01
2.0 16V RC,EW10J4S,1997,130,177,09/02 → 12/07
2.0 HDI 110,DW10 ATED,1997,81,110,04/99 →
2.0 HDI 90,RHY (DW10TD),1997,66,90,12/99 → 09/09
2.0 S16/GT,EW10J4,1997,99,135,04/99 → 10/00
2.0i S16/CC,EW10J4,1997,100,136,10/00 → 12/07
