Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.4 TL,GT (1340)",847 720,1387,47,64,04/78 → 07/86
1.6 4x4 (1351),"A2M723, 841717",1647,53,72,01/83 → 07/86
1.6 GTL (1341),A2M 723,1635,54,73,04/78 → 07/86
1.6 TS (1342),A6M 726,1647,71,97,05/82 → 07/86
"1.6 TS,GT (1341)",841 725,1635,58,79,04/78 → 09/83
"1.6 Turbo (1345,134A)",807 727,1553,80,109,10/80 → 09/82
1.6 Turbo (1345),A5L 718,1553,92,125,10/82 → 07/86
2.0 (1343),J6R 716,1995,77,105,05/82 → 07/86
"2.0 TX,GTX Variable (1353)",J6R 716,1981,77,105,10/81 → 07/86
2.1 D,,2068,53,72,11/81 → 07/86
2.1 TD,,2068,65,88,11/81 → 07/86
"2.1 TD,GTD D (1344)",J8S 711,2053,49,67,11/81 → 07/86
2.2i,,2165,76,103,06/84 → 07/86
