Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
GS 1.0,G10/612,1015,40,54,05/75 → 09/77
GS 1.0 Break,G10,1015,40,54,07/71 → 09/77
GS 1.1,G11/631,1129,42,57,09/77 → 07/81
GS 1.1,G11/631,1129,40,54,09/77 → 06/80
GS 1.2,G12/611,1222,43,58,04/73 → 06/79
GSA 1.1 Spezial Break,G11/631,1129,42,57,07/80 → 05/82
GSA 1.3,G13/646,1299,48,65,09/79 → 07/86
GSX 2,G12/619,1222,46,63,09/75 → 07/79
