Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8 d (E83),N 47 D 20C,1995,105,143,09/08 → 12/10
2.0 d (E83),M 47 D 20,1995,110,150,09/04 → 08/07
2.0 d (E83),N 47 D 20A,1995,120,163,09/08 → 12/10
2.0 d (E83),N 47 D 20A,1995,130,177,09/07 → 12/10
2.0i (E83),N 46 B 20,1995,110,150,09/05 → 12/10
2.5 si (E83),N 52 B 25,2494,160,218,09/06 → 12/10
2.5i (E83),M 52 B 25,2494,141,192,03/04 → 08/06
3.0 d (E83),M 57 D 30,2993,150,204,12/03 → 10/05
3.0 d (E83),M 57 D 30N2,2993,155,211,09/08 → 12/10
3.0 d (E83),M 57 D 30N2,2993,160,218,09/05 → 12/10
3.0 i/si (E83),N 52 B 30,2996,194,264,09/08 → 08/10
3.0 sd (E83),M 57 D 30N2,2993,210,286,09/06 → 12/10
3.0 si (E83),N 52 B 30,2993,200,272,09/06 → 12/10
3.0i (E83),M 54 B 30,2979,170,231,12/03 → 08/06
