Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.0 TD,,2993,183,249,06/12 →
3.0 Td6 / TDV6 (LM / L322),M 57 D30,2926,130,177,03/02 → 12/06
3.6 TDV8 (LM / L322),,3630,200,272,10/06 → 12/10
4.2 V8 Supercharged (LM / L322),AJ34,4197,291,396,10/06 → 10/09
4.2 V8 Supercharged (LM / L322),AJ34,4197,286,389,05/05 → 11/06
4.4 TDV8 (LM / L322),448DT,4367,230,313,09/10 → 08/12
4.4 V8 (LM / L322),M 62 B44,4398,210,286,03/02 → 06/05
4.4 V8 (LM / L322),AJ34,4394,220,299,05/05 → 11/06
4.4 V8 (LM / L322),AJ34,4394,225,306,10/06 → 08/12
5.0 V8 Supercharged (LM / L322),,4998,375,510,09/09 → 08/12
5.0L V8 Supercharged (LM / L322),508PN,4999,276,375,09/09 → 08/12
