Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4,A 14 SMS,1349,55,75,07/97 → 12/10
1.5,A 15 SMS,1498,63,86,07/97 → 06/99
1.5,LX6,1498,63,86,11/05 → 12/10
1.5,,1498,73,99,10/97 → 06/99
1.6 16V,A 16 DMS,1598,78,106,07/97 → 12/10
