Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0,CDY (TU9M),954,33,45,09/91 → 04/96
1.0,,954,37,50,09/91 → 04/96
1.0i,CDY (TU9M),954,33,45,05/96 → 10/99
1.0i,CDZ,954,37,50,01/97 → 03/01
1.1,HDZ (TU1M),1124,44,60,09/91 → 04/96
1.1i,HFX/HDZ (TU1JP/M),1124,44,60,05/96 → 07/04
1.1i,HDY,1124,40,54,01/97 → 03/01
1.3,TU2J2,1294,72,98,10/93 → 04/96
1.4,TU 3,1360,51,69,08/91 → 03/96
1.4,KDY (TU3M),1361,55,75,09/91 → 04/96
1.4,KFZ (TU3J2/Z),1361,69,94,09/91 → 04/96
1.4 D,K9Y (TUD3Y),1361,37,50,09/92 → 04/96
1.4i,KFW/KFX (TU3JP),1360,55,75,05/96 → 07/04
1.5 D,VJY (TUD5),1527,40,54,06/94 → 04/96
1.5 D,VJY (TUD5),1527,43,59,06/94 → 04/96
1.5 D,VJY (TUD5),1527,40,55,05/96 → 03/01
1.5 D,VJY (TUD5),1527,42,58,07/01 → 07/04
1.6,NFZ (TU5JP),1587,65,88,06/93 → 04/96
1.6,NFY (TU5J2),1587,76,103,01/94 → 04/96
1.6 S16,NFX (TU5J4),1587,87,118,05/96 → 09/01
1.6i,NFZ (TU5JP),1587,65,89,05/96 → 10/99
1.6i,NFY (TU5J2),1587,74,101,05/96 → 01/01
Electric,,,20,27,04/96 → 07/07
