Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (X-3),G4EH,1341,44,60,10/94 → 01/00
1.3 (X-3),G4EH,1341,55,75,10/94 → 01/00
1.3i (X-3),G4EH,1341,62,84,10/94 → 01/00
1.5i (X-3),G4EK,1495,65,88,10/94 → 01/00
1.5i (X-3),G4E,1495,73,99,10/95 → 12/00
1.5i (X-3),G4FK,1495,76,103,10/95 → 12/00
