Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 (E11),4E-FE,1332,63,86,04/97 → 12/99
1.4 i (E11),4ZZ-FE,1398,71,97,11/99 → 12/01
1.6 (AE11),4A-FE,1587,81,110,04/97 → 12/99
1.6 (AE11),4A-FE,1587,79,107,04/97 → 12/99
1.6 i (E11),3ZZ-FE,1598,81,110,11/99 → 12/01
1.8 16V 4WD (E11),7A-FE,1762,81,110,02/00 → 12/01
1.8 4WD (AE115),7A-FE,1762,81,110,04/97 → 12/99
1.9 D (E11),1WZ,1867,51,69,02/00 → 12/01
2.0 D (CE11),2C-E,1975,53,72,04/97 → 12/99
2.0 D-4D (E11),1CD-FTV,1995,66,90,11/00 → 12/01
