Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.0 TSI (NX3, NX5)",DLAA,999,81,110,06/20 →
"1.0 TSI e-TEC (NX3, NX5)",DLAA,999,81,110,06/20 →
"1.4 TSI (NX3, NX5)",DJKA,1395,110,150,06/20 →
"1.4 TSI IV (NX3, NX5)",DGEA,1395,150,204,06/20 →
"1.4 TSI IV RS (NX3, NX5)","DGEA, DJKA",1395,180,245,06/20 →
"1.5 TSI G-TEC (NX3, NX5)",DHFA,1495,96,131,06/20 →
"1.5 TSi (NX3, NX5)",DPCA,1495,110,150,11/19 →
"1.5 TSi e-TEC (NX3, NX5)",DFYA,1495,110,150,11/20 →
"1.6 SRE (NX3, NX5)","CWVA, DWYA",1598,81,110,06/20 →
"2.0 TDI (NX3, NX5)",CRVC,1968,105,143,06/20 →
"2.0 TDI (NX3, NX5)","DSTA, DTTA, DTTC",1968,110,150,09/20 →
"2.0 TDI (NX3, NX5)",DTUA,1968,147,200,07/20 →
"2.0 TDi (NX3, NX5)","DSUD, DTRB, DTRD",1968,85,116,11/19 →
"2.0 TDi (NX3, NX5)",DSTB,1968,110,150,11/19 →
"2.0 TFSI (NX3, NX5)","CZPB, DNNA",1984,140,190,07/20 →
"2.0 TSI RS (NX3, NX5)","DLBA, DNPA",1984,180,245,03/20 →
