Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 T-GDi (YB),G3LC,998,88,120,08/17 →
1.0 T-GDi (YB),G3LC,998,74,101,08/18 →
1.0 T-GDi Eco Dynamics (YB),G3LF,998,88,120,07/20 →
1.2 (YB),G4LB,1248,62,84,08/17 →
1.2 CVVT (YB),G4LF,1197,62,84,11/21 →
1.4 (YB),G4LC,1368,73,99,08/17 →
1.4 LPG (YB),G4LC,1368,71,97,11/18 →
1.6 CRDi (YB),D4FB,1582,81,110,08/17 →
1.6 CRDi (YB),D4FE,1598,85,116,08/18 →
1.6 CRDi (YB),D4FE,1598,100,136,08/18 →
