Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 16V (VW),B 4164 S,1588,77,105,09/95 → 08/99
1.6 16V (VW),B 4164 S,1587,80,109,03/99 → 05/04
1.8 (VW),B 4184 S,1731,85,115,07/95 → 09/99
1.8 (VW),B 4184 SJ,1834,90,122,06/01 → 05/04
1.8 (VW),B 4184 SM,1834,92,125,03/98 → 05/04
1.8 16V (VW),B 4184 S2/S9,1783,90,122,03/99 → 05/04
1.8 Bi-Fuel (645),B 4184 S9,1783,88,120,11/99 → 08/03
1.8 Blu-Fuel (645),B 4184 S2,1783,85,116,06/01 → 08/03
1.9 DI (VW),D 4192 T2,1870,70,95,03/99 → 07/00
1.9 DI (VW),D 4192 T4,1870,75,102,05/00 → 05/04
1.9 DI (VW),D 4192 T3,1870,85,115,05/00 → 05/04
1.9 T4 (VW),B 4194 T2,1855,147,200,05/97 → 07/00
1.9 TD (VW),D 4192 T,1870,66,90,07/95 → 09/99
2.0 16V (VW),B 4204 S,1948,103,140,07/95 → 08/99
2.0 16V (VW),B 4204 S,1948,100,136,07/95 → 05/04
2.0 T (VW),B 4204 T,1948,118,160,10/97 → 07/00
2.0 T (VW),B 4204 T3,1948,121,165,05/00 → 06/01
2.0 T (VW),B 4204 T3/T4,1948,120,163,06/01 → 05/04
2.0 T4 (VW),B 4194 T5,1948,147,200,05/00 → 05/04
