Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 (HKD10),3KJ,1200,,,12/75 → 02/78
1.3 (HKD11),4KJ,1300,,,01/78 → 10/88
2.0 (DV3/SV23/V30-36),5R,2000,46,63,07/72 → 10/86
2.0 (V69BU),3Y,2000,46,63,10/86 →
2.5 (DV26/SV26/V20-2),DG,2500,,,07/72 → 10/86
2.8 Diesel (V59BU),DL,2765,40,54,10/86 →
"3.0 Diesel (V10,12/V99BU)",B,2977,45,61,10/77 → 10/88
3.0 Diesel,11B,2977,45,61,10/86 →
3.4 Diesel (V79BU),13B,3431,49,66,10/86 →
