Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 (LYH71),3Y-J,1980,,,11/82 → 12/88
2.0 (T-RZH124B),1RZ,1980,,,07/89 → 11/93
2.0 i (Z-RZH124B),1RZE,1980,,,09/93 →
2.2 D (N-LH60/70B),L,,,,11/82 → 03/84
2.4 D (N-LH61/71B),2L,,,,01/84 → 10/89
2.8 D (S/U-LH),3L,,,,08/89 →
